HydroCode,OBJECTID,BoreID,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,MajorLithCode,MinorLithCode,Description,Source,LogType,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Latitude,longitude
GW031696.1.1,268635,10047789,168.98,NGS,58.21,60.65,110.77,108.33,GRVL,,Gravel water supply,NSW Hydstra,1,,,,,,,,,-30.1557,149.088
GW019896.1.1,162697,10035152,215.02,NGS,0.0,0.91,215.02,214.11,SOIL,,Soil,NSW Hydstra,1,,,,,,,,,-30.3418,149.784
GW057850.1.1,422489,10073039,181.39,NGS,7.92,11.28,173.47,170.11,CLAY,,Clay some limestone,NSW Hydstra,1,,,,,,,,,-30.0645,149.335
GW965844.1.1,809232,10147418,613.37,NGS,0.0,0.6,613.37,612.77,SOIL,,Soil,NSW Hydstra,1,,,,,,,,,-31.486,151.107
GW030086.2.1,242717,10045581,328.4,NGS,53.38,54.9,275.02,273.5,GRVL,,"Gravel; as above, but clay 10%",D Roberts - WC&IC,2,,,,,,,,,-31.4456,150.558
GW036436.3.1,305616,10053128,252.51,NGS,115.82,120.4,136.69,132.11,CLAY,,Clay hard sandstone,NSW Hydstra,1,,,,,,,,,-30.8168,149.983
GW024320.1.1,194266,10039617,268.92,NGS,29.87,31.39,239.05,237.53,CLAY,,Clay gravel water bearing,NSW Hydstra,1,,,,,,,,,-30.9651,150.328
GW035519.1.1,286271,10051570,161.34,NGS,26.51,27.43,134.83,133.91,SAND,,Sand clayey,NSW Hydstra,1,,,,,,,,,-29.9457,149.042
GW007918.1.1,78644,10023260,315.28,NGS,30.5,33.0,284.78,282.28,SAND,,Sand gravel,NSW Hydstra,1,,,,,,,,,-31.067,150.218
GW060444.1.1,437264,10075631,191.84,NGS,40.3,45.1,151.54,146.74,CLAY,,Clay grey,NSW Hydstra,1,,,,,,,,,-30.1323,149.481
GW056735.1.1,416880,10071928,436.36,NGS,1.0,5.0,435.36,431.36,SHLE,,Shale some clay bands,NSW Hydstra,1,,,,,,,,,-31.1115,150.981
GW030059.1.1,241553,10045503,329.6,NGS,51.85,56.43,277.75,273.17,UNKN,,Missing,D Roberts - WC&IC,2,,,,,,,,,-31.5356,150.595
GW046756.1.1,367766,10061994,190.56,NGS,49.68,56.08,140.88,134.48,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-30.1804,149.417
GW062356.1.1,445870,10077238,233.18,NGS,82.0,84.0,151.18,149.18,SAND,,Sand clean gravel,NSW Hydstra,1,,,,,,,,,-30.5051,149.989
GW068432.1.1,465408,10082497,163.66,NGS,0.0,1.21,163.66,162.45,UNKN,,Topsoil,NSW Hydstra,1,,,,,,,,,-30.0633,149.019
GW902342.1.1,801249,10146072,519.63,NGS,44.2,44.5,475.43,475.13,BSLT,,Basalt w.b,NSW Hydstra,1,,,,,,,,,-31.3237,151.169
GW900606.1.1,788092,10144340,424.16,NGS,0.0,0.9,424.16,423.26,UNKN,,Top soil,NSW Hydstra,1,,,,,,,,,-31.1263,150.904
GW965428.1.1,806955,10147011,289.82,NGS,0.0,1.0,289.82,288.82,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-31.1308,150.486
GW030142.1.1,245361,10045719,204.62,NGS,129.63,132.68,74.99,71.94,SAND,,"Sand; light grey, silty, & light grey sandy clay, several medium gravel grains",D Roberts - WC&IC,2,,,,,,,,,-30.2559,149.682
GW900743.1.1,789035,10144477,243.52,NGS,27.0,32.0,216.52,211.52,UNKN,,Gravel (wb),NSW Hydstra,1,,,,,,,,,-30.6931,150.091
GW027430.1.1,222191,10042818,289.07,NGS,44.5,45.72,244.57,243.35,GRVL,,Gravel dirty water supply,NSW Hydstra,1,,,,,,,,,-31.2618,150.479
GW900447.1.1,787208,10144181,355.74,NGS,89.0,93.0,266.74,262.74,UNKN,,Clay,NSW Hydstra,1,,,,,,,,,-30.9131,149.72
GW036565.1.1,310490,10053383,242.7,NGS,10.5,12.0,232.2,230.7,GRVL,,Gravel large water supply,NSW Hydstra,1,,,,,,,,,-30.7165,150.051
GW053876.1.1,404277,10069076,215.1,NGS,28.0,29.0,187.1,186.1,CLAY,,Clay grey,NSW Hydstra,1,,,,,,,,,-30.3295,149.796
GW007862.1.1,78372,10023204,235.92,NGS,10.66,15.24,225.26,220.68,CLAY,,Clay pink sand,NSW Hydstra,1,,,,,,,,,-30.4401,149.686
GW051134.1.1,391800,10066340,265.58,NGS,11.6,15.1,253.98,250.48,GRVL,,Gravel river water supply,NSW Hydstra,1,,,,,,,,,-30.9634,150.265
GW056895.1.1,417736,10072086,292.6,NGS,4.2,5.5,288.4,287.1,GRVL,,Gravel clay,NSW Hydstra,1,,,,,,,,,-30.4979,150.168
GW025331.3.1,205023,10040612,196.9,NGS,97.6,100.65,99.3,96.25,GRVL,,"Gravel; light brown to light grey, fine to medium, some fine to medium sand & silt",Unknown - WC&IC,2,,,,,,,,,-30.2026,149.544
GW901969.1.1,798717,10145700,334.25,NGS,24.0,25.0,310.25,309.25,BRBN,,Brown and grey clay,NSW Hydstra,1,,,,,,,,,-31.3009,149.893
GW900184.1.1,785120,10143918,422.94,NGS,0.6,3.0,422.34,419.94,UNKN,,Clay,NSW Hydstra,1,,,,,,,,,-31.0665,151.062
GW021346.1.1,176616,10036625,214.6,NGS,0.0,5.8,214.6,208.8,SLCY,,Silty clay, chocolate brown,D Woolley,2.0,,,,,,,,-30.3368,149.798
GW051009.1.1,391149,10066215,221.4,NGS,55.5,56.0,165.9,165.4,SAND,,Sand water supply,NSW Hydstra,1,,,,,,,,,-30.4545,149.377
GW002907.1.1,25681,10018256,549.6,NGS,28.96,55.47,520.64,494.13,BSLT,,Basalt,NSW Hydstra,1,,,,,,,,,-31.4207,149.66
GW025220.3.1,202280,10040424,206.4,NGS,7.63,10.68,198.77,195.72,SAND,,"Sand; brown, silty & fine to coarse gravel 20%",D Roberts - WC&IC,2,,,,,,,,,-30.2809,149.672
GW014030.1.1,124504,10029321,419.58,NGS,9.14,30.48,410.44,389.1,CLAY,,Clay gravel,NSW Hydstra,1,,,,,,,,,-31.5387,150.693
GW036505.1.1,307687,10053250,268.7,NGS,10.0,12.0,258.7,256.7,SAND,,"Sand - .5-2mm, light brown",I. Krumins,2,,,,,,,,,-30.9509,149.934
GW060046.1.1,434821,10075235,193.24,NGS,38.2,41.6,155.04,151.64,CLAY,,Clay yellow water bearing,NSW Hydstra,1,,,,,,,,,-30.1651,149.471
GW036099.2.1,293313,10052334,294.2,NGS,41.15,42.672,253.05,251.528,CLAY,,"Clay; light brown, trace of fine gravel",I Krumins,2,,,,,,,,,-31.3134,150.376
GW029107.1.1,233145,10044481,196.92,NGS,11.58,14.02,185.34,182.9,SAND,,Sand dry,NSW Hydstra,1,,,,,,,,,-30.1709,149.551
GW012366.1.1,115848,10027680,286.1,NGS,0.0,0.6,286.1,285.5,SOIL,,Soil red,NSW Hydstra,1,,,,,,,,,-30.9798,149.825
GW062447.1.1,446638,10077329,177.86,NGS,48.77,49.07,129.09,128.79,CLAY,,Clay sandy,NSW Hydstra,1,,,,,,,,,-30.0415,149.329
GW967231.1.1,814974,10148815,704.43,NGS,21.0,27.4,683.43,677.03,GRBN,,Grey basalt,NSW Hydstra,1,,,,,,,,,-30.3897,150.47
GW015569.1.1,138254,10030850,366.55,NGS,16.46,17.98,350.09,348.57,SAND,,Sand,NSW Hydstra,1,,,,,,,,,-30.7206,150.379
GW039594.1.1,339170,10056852,464.3,NGS,2.0,8.0,462.3,456.3,CLAY,,Red & brown clay with broken rock,NSW Hydstra,1,,,,,,,,,-31.0604,150.925
GW030100.4.1,243358,10045629,198.7,NGS,56.43,57.95,142.27,140.75,SAND,,"Sand; brown & light brown, silty, few gravel grains",D Roberts - WC&IC,2,,,,,,,,,-30.2004,149.579
GW028969.1.1,232198,10044344,401.76,NGS,12.8,15.85,388.96,385.91,SDSN,,Sandstone,NSW Hydstra,1,,,,,,,,,-31.369,150.13
GW901890.1.1,798076,10145623,228.64,NGS,27.0,42.0,201.64,186.64,UNKN,,Broken sandstone (wb),NSW Hydstra,1,,,,,,,,,-30.3541,149.852
GW057888.1.1,422949,10073077,312.17,NGS,6.5,7.0,305.67,305.17,SHLE,,Shale,NSW Hydstra,1,,,,,,,,,-30.9306,150.648
GW900150.1.1,784886,10143884,252.99,NGS,17.67,17.98,235.32,235.01,UNKN,,Shale,NSW Hydstra,1,,,,,,,,,-30.349,149.891
GW969726.1.1,831796,10151352,294.84,NGS,63.0,68.0,231.84,226.84,MDSN,,"Mudstone/siltstone/sandstone, extremely weathered, brown, with some orange grey mottlings",NSW Hydstra,1,,,,,,,,,-31.3062,150.328
GW044847.1.1,361078,10060255,358.96,NGS,20.42,37.19,338.54,321.77,BSLT,,Basalt,NSW Hydstra,1,,,,,,,,,-30.9865,150.761
GW034472.1.1,280828,10050533,180.86,NGS,46.63,48.76,134.23,132.1,SAND,,Sand clayey fine,NSW Hydstra,1,,,,,,,,,-30.1387,149.281
GW030344.2.1,252338,10046155,265.2,NGS,7.62,11.28,257.58,253.92,CLAY,,"Clay orangey brown, silty, fine to coarse sandy, angular, clear and smoky quartz and feldspar.  fine gravel less than 1% present.  slightly micaceous",WC&IC,2,,,,,,,,,-30.9131,150.294
GW043949.1.1,357456,10059373,418.31,NGS,65.84,67.06,352.47,351.25,BSLT,,Basalt hard,NSW Hydstra,1,,,,,,,,,-31.029,150.742
GW970078.1.1,834633,10151708,270.86,NGS,6.0,8.1,264.86,262.76,SDCY,,"Sandy, silty clay; light brown, dry, low plasticity, stiff, minor gravels 10-20mm",NSW Hydstra,1,,,,,,,,,-30.9668,150.233
GW015190.1.1,136535,10030474,317.01,NGS,5.49,10.97,311.52,306.04,CLAY,,Clay some gravel water supply,NSW Hydstra,1,,,,,,,,,-31.4923,150.513
GW032993.1.1,275552,10049084,183.43,NGS,17.67,18.89,165.76,164.54,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-30.1648,149.317
GW033006.1.1,275618,10049097,206.81,NGS,31.69,35.05,175.12,171.76,SAND,,Sand gravel,NSW Hydstra,1,,,,,,,,,-30.3218,149.491
GW029919.1.1,238468,10045291,180.22,NGS,18.59,20.72,161.63,159.5,CLAY,,Clay multicoloured loamy,NSW Hydstra,1,,,,,,,,,-30.2159,149.254
GW025340.3.1,205582,10040669,197.9,NGS,64.01,73.15,133.89,124.75,SDCY,,Clay dark grey sandy water supply,NSW Hydstra,1,,,,,,,,,-30.2832,149.481
GW059822.1.1,433290,10075006,359.43,NGS,0.6,5.4,358.83,354.03,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.519,150.631
GW028628.1.1,229605,10044003,250.19,NGS,54.86,58.52,195.33,191.67,SAND,,Sand large gravel water bearing,NSW Hydstra,1,,,,,,,,,-30.832,150.07
GW965139.1.1,805569,10146724,246.54,NGS,15.0,20.0,231.54,226.54,WB,,Water bearing gravel,NSW Hydstra,1,,,,,,,,,-30.7234,150.052
GW969277.1.1,828998,10150892,240.68,NGS,11.0,12.0,229.68,228.68,CLAY,,"Clay, band",NSW Hydstra,1,,,,,,,,,-30.5239,150.029
GW969068.1.1,827853,10150683,478.57,NGS,2.1,9.7,476.47,468.87,SHLE,,"Shale, brown",NSW Hydstra,1,,,,,,,,,-31.2576,150.898
GW000334.1.1,3249,10015683,321.17,NGS,123.44,132.59,197.73,188.58,ROCK,,Rock hard,NSW Hydstra,1,,,,,,,,,-30.9432,150.032
GW018219.1.1,153030,10033484,139.33,NGS,321.56,341.38,-182.23,-202.05,SHLE,,Shale grey some hard,NSW Hydstra,1,,,,,,,,,-30.3576,148.383
GW901501.1.1,794749,10145234,430.57,NGS,82.2,82.6,348.37,347.97,BSLT,,Basalt - water  bearing,NSW Hydstra,1,,,,,,,,,-31.5284,150.695
GW002501.1.1,22622,10017850,293.88,NGS,73.76,77.11,220.12,216.77,SHLE,,Shale,NSW Hydstra,1,,,,,,,,,-30.6423,150.162
GW034526.1.1,281127,10050587,345.65,NGS,39.62,40.54,306.03,305.11,UNKN,,Hard water supply,NSW Hydstra,1,,,,,,,,,-31.4812,150.22
GW017006.1.1,145952,10032278,397.21,NGS,10.97,16.46,386.24,380.75,SDSN,,Sandstone,NSW Hydstra,1,,,,,,,,,-31.4609,149.971
GW000320.1.1,3123,10015669,173.27,NGS,79.55,81.08,93.72,92.19,SHLE,,Shale,NSW Hydstra,1,,,,,,,,,-30.387,149.002
GW010157.1.1,96623,10025488,555.7,NGS,12.19,14.02,543.51,541.68,TUFF,,Tuff fine,NSW Hydstra,1,,,,,,,,,-31.4195,150.93
GW901046.1.1,791740,10144780,151.73,NGS,25.57,30.18,126.16,121.55,UNKN,,Brown sand,NSW Hydstra,1,,,,,,,,,-30.0095,148.753
GW036055.3.1,291413,10052210,233.6,NGS,44.19,48.768,189.41,184.832,CLAY,,"Clay; 50% brown. sand 30%, brown fine to coarse, subangular gravel 20%, brown, 2-20mm, subrounded mineralogy as above.",G Gates - WC&IC,2,,,,,,,,,-30.5773,150.001
GW030481.3.1,257789,10046527,205.4,NGS,27.4,29.0,178.0,176.4,GRVL,,Gravel,NSW Hydstra,1,,,,,,,,,-30.2954,149.586
GW028351.1.1,227737,10043728,267.51,NGS,0.0,0.3,267.51,267.21,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-30.9648,150.292
GW000291.1.1,2862,10015640,198.07,NGS,70.1,72.24,127.97,125.83,CLAY,,Clay yellow,NSW Hydstra,1,,,,,,,,,-30.3945,149.257
GW900726.1.1,788974,10144460,258.08,NGS,10.5,12.0,247.58,246.08,UNKN,,Grey and white clay,NSW Hydstra,1,,,,,,,,,-30.8374,149.952
GW020666.1.1,167077,10035922,457.65,NGS,0.0,22.86,457.65,434.79,GRNT,,Granite decomposed water supply,NSW Hydstra,1,,,,,,,,,-31.0698,151.03
GW902594.1.1,802794,10146301,272.42,NGS,42.6,49.4,229.82,223.02,CLAY,,Brown and grey clay with some limestone,NSW Hydstra,1,,,,,,,,,-31.127,150.368
GW070257.1.1,470106,10083332,200.3,NGS,92.23,92.35,108.07,107.95,GRVL,,Weathered stone,NSW Hydstra,1,,,,,,,,,-30.2368,149.579
GW901792.1.1,796785,10145525,270.59,NGS,0.1,10.0,270.49,260.59,UNKN,,Clay,NSW Hydstra,1,,,,,,,,,-30.9706,150.355
GW026326.1.1,214380,10041718,190.08,NGS,29.87,37.49,160.21,152.59,UNKN,,Some clay bands,NSW Hydstra,1,,,,,,,,,-30.149,149.431
GW902149.1.1,800262,10145879,394.34,NGS,12.0,12.5,382.34,381.84,WB,,Water bearing river gravel,NSW Hydstra,1,,,,,,,,,-31.126,150.996
GW969052.1.1,827719,10150667,292.32,NGS,36.0,38.0,256.32,254.32,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.3164,150.407
GW901392.1.1,793953,10145125,314.26,NGS,36.0,36.8,278.26,277.46,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.4237,150.484
GW028574.1.1,229102,10043949,284.54,NGS,0.0,9.14,284.54,275.4,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-31.1759,150.462
GW059064.1.1,428539,10074251,256.33,NGS,0.0,2.5,256.33,253.83,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-30.8512,150.201
GW029457.1.1,235454,10044831,206.17,NGS,1.21,6.4,204.96,199.77,SAND,,Sand yellow clay,NSW Hydstra,1,,,,,,,,,-30.2243,149.659
GW015664.1.1,138750,10030943,335.09,NGS,14.94,15.24,320.15,319.85,SAND,,Sand water bearing,NSW Hydstra,1,,,,,,,,,-31.3068,149.889
GW059764.1.1,432948,10074949,403.97,NGS,0.9,6.0,403.07,397.97,CLAY,,Clay ridge,NSW Hydstra,1,,,,,,,,,-31.1454,150.868
GW064308.1.1,454897,10078814,534.1,NGS,4.6,13.7,529.5,520.4,SHLE,,Shale yellow,NSW Hydstra,1,,,,,,,,,-31.3106,150.788
GW022911.1.1,187354,10038230,270.53,NGS,34.14,36.58,236.39,233.95,GRVL,,Gravel sand fine water supply,NSW Hydstra,1,,,,,,,,,-30.2662,149.893
GW001182.1.1,10764,10016531,285.78,NGS,36.88,40.53,248.9,245.25,SDSN,,Sandstone grey,NSW Hydstra,1,,,,,,,,,-30.8676,149.848
GW060818.1.1,439120,10076004,250.63,NGS,28.0,34.0,222.63,216.63,CLAY,,Clay orange silty,NSW Hydstra,1,,,,,,,,,-30.8304,150.072
GW036181.1.1,295771,10052507,233.7,NGS,67.06,68.58,166.64,165.12,SAND,,"Sand; 80% (0.5-1.5mm, 20% 1.5-3mm), trace of light grey-brown clay","I. Krumins, WC&IC",2,,,,,,,,,-30.5982,150.045
GW029904.1.1,238308,10045276,196.87,NGS,0.0,17.98,196.87,178.89,SOIL,,Soil sandy,NSW Hydstra,1,,,,,,,,,-30.2348,149.525
GW038100.1.1,328762,10055436,201.28,NGS,0.91,9.75,200.37,191.53,CLAY,,Clay red sandy,NSW Hydstra,1,,,,,,,,,-30.2048,149.597
GW030274.2.1,250082,10046016,323.8,NGS,19.81,21.34,303.99,302.46,GRVL,,Gravel fine,NSW Hydstra,1,,,,,,,,,-31.4251,150.546
GW055127.1.1,409969,10070325,475.81,NGS,4.57,8.23,471.24,467.58,SAND,,Sand gravel,NSW Hydstra,1,,,,,,,,,-31.0093,151.074
GW036475.1.1,306676,10053188,257.1,NGS,3.0,9.14,254.1,247.96,GRVL,,Gravel sand,NSW Hydstra,1,,,,,,,,,-30.9207,150.212
GW006033.1.1,64222,10021379,427.66,NGS,0.0,1.52,427.66,426.14,LOAM,,Loam sandy,NSW Hydstra,1,,,,,,,,,-30.5784,150.263
GW008057.1.1,79881,10023399,404.25,NGS,13.11,13.41,391.14,390.84,CLAY,,Clay water supply,NSW Hydstra,1,,,,,,,,,-31.5023,150.729
GW025141.3.3,200535,10040287,182.3,NGS,28.98,45.75,153.32,136.55,SDCY,,"Sandy clay; brown, & some gravel grains",D Roberts - WC&IC,2,,,,,,,,,-30.1145,149.313
GW036101.3.1,293412,10052340,300,NGS,21.03,23.16,278.97,276.84,SAND,,Sand fine gravel,NSW Hydstra,1,,,,,,,,,-31.3462,150.465
GW022627.1.1,185543,10037953,449.78,NGS,3.35,3.66,446.43,446.12,GRVL,,Gravel water supply,NSW Hydstra,1,,,,,,,,,-31.2301,151.143
GW014565.1.1,127492,10029850,272.24,NGS,8.53,11.27,263.71,260.97,CLAY,,Clay hard sandy,NSW Hydstra,1,,,,,,,,,-30.9595,149.89
GW063978.1.1,453235,10078487,409.28,NGS,16.9,18.2,392.38,391.08,BSLT,,Basalt,NSW Hydstra,1,,,,,,,,,-31.164,150.914
GW068971.1.1,468092,10082947,346.32,NGS,0.0,0.91,346.32,345.41,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-30.2959,150.007
GW007509.1.1,75755,10022852,157.79,NGS,25.91,27.43,131.88,130.36,CLAY,,Clay sandy,NSW Hydstra,1,,,,,,,,,-30.197,148.885
GW044599.1.1,359821,10060007,186.73,NGS,1.83,12.8,184.9,173.93,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-30.1459,149.369
GW968941.1.1,826740,10150556,272.45,NGS,7.5,14.65,264.95,257.8,BDRK,,"Bedrock, diorite; yellowsh brown, 12-14m fresh bedrock",NSW Hydstra,1,,,,,,,,,-30.9804,150.258
GW036400.1.1,304696,10053070,145.5,NGS,64.01,71.63,81.49,73.87,CLAY,,Clay gravel ironstone,NSW Hydstra,1,,,,,,,,,-30.0468,148.624
GW015117.1.1,136387,10030401,348.77,NGS,0.0,6.1,348.77,342.67,SOIL,,Soil loam,NSW Hydstra,1,,,,,,,,,-31.6245,150.32
GW968194.1.1,821590,10149805,610.97,NGS,0.0,1.0,610.97,609.97,TPSL,,"Topsoil, brown",NSW Hydstra,1,,,,,,,,,-30.3802,150.684
GW900972.1.1,791132,10144706,336.91,NGS,25.0,35.0,311.91,301.91,UNKN,,Brown sand and gravel cleaner,NSW Hydstra,1,,,,,,,,,-30.7684,150.381
GW047084.1.1,369388,10062318,263.93,NGS,23.46,25.9,240.47,238.03,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-30.9468,150.259
GW027636.1.1,223357,10043024,169.94,NGS,49.37,53.34,120.57,116.6,CLAY,,Clay soft sandy,NSW Hydstra,1,,,,,,,,,-30.0118,149.171
GW045034.1.1,361892,10060427,399.03,NGS,0.0,6.71,399.03,392.32,SOIL,,Soil sandy,NSW Hydstra,1,,,,,,,,,-31.034,150.887
GW030476.4.1,257567,10046512,289.8,NGS,1.5,3.4,288.3,286.4,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.149,150.499
GW966190.1.1,810831,10147766,419.6,NGS,18.59,28.65,401.01,390.95,BSLT,,Basalt,NSW Hydstra,1,,,,,,,,,-30.9081,150.684
GW039407.1.1,337173,10056682,133.28,NGS,628.5,629.0,-495.22,-495.72,SDSN,,Sandstone,NSW Hydstra,1,,,,,,,,,-30.0168,148.116
GW036248.2.1,298542,10052679,162.1,NGS,54.86,60.96,107.24,101.14,SAND,,Sand fine gravel water supply,NSW Hydstra,1,,,,,,,,,-30.0934,148.954
GW063676.1.1,451378,10078186,178.84,NGS,59.13,60.05,119.71,118.79,CLAY,,Clay sandy thin layers sand,NSW Hydstra,1,,,,,,,,,-30.0409,149.326
GW900065.1.1,783912,10143799,271.25,NGS,14.7,17.0,256.55,254.25,UNKN,,Very fine sand clay bound,NSW Hydstra,1,,,,,,,,,-31.0977,150.345
GW052811.1.1,398862,10068013,420.33,NGS,1.52,13.72,418.81,406.61,UNKN,,Seams,NSW Hydstra,1,,,,,,,,,-31.1262,150.903
GW044657.1.1,360150,10060065,456.36,NGS,0.0,0.61,456.36,455.75,SOIL,,Soil,NSW Hydstra,1,,,,,,,,,-31.0223,151.067
GW021479.4.1,179472,10036792,190.7,NGS,4.88,14.02,185.82,176.68,CLAY,,Clay firm,NSW Hydstra,1,,,,,,,,,-30.221,149.438
GW052926.1.1,399430,10068128,276.8,NGS,3.35,10.67,273.45,266.13,GRVL,,Gravel dry sand,NSW Hydstra,1,,,,,,,,,-30.9698,150.403
GW965066.1.1,805037,10146651,134.17,NGS,46.0,52.0,88.17,82.17,SNDY,,Sandyclay,NSW Hydstra,1,,,,,,,,,-30.2002,148.161
GW033724.1.1,278240,10049791,290.21,NGS,17.07,17.37,273.14,272.84,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.2423,150.455
GW968622.1.1,824707,10150237,539.24,NGS,27.0,27.0,512.24,512.24,ROCK,,Rock,NSW Hydstra,1,,,,,,,,,-31.0587,150.979
GW901919.1.1,798310,10145651,254.32,NGS,61.0,64.0,193.32,190.32,UNKN,,Very fine silty sand,NSW Hydstra,1,,,,,,,,,-30.8108,149.976
GW901856.1.1,797650,10145589,176.67,NGS,52.76,61.91,123.91,114.76,BNST,,Brown sand,NSW Hydstra,1,,,,,,,,,-30.0037,149.309
GW028260.1.1,227183,10043638,298.74,NGS,17.07,21.95,281.67,276.79,CLAY,,Clay gravel,NSW Hydstra,1,,,,,,,,,-30.8484,150.365
GW000026.1.1,314,10015375,217.71,NGS,143.86,159.41,73.85,58.3,SHLE,,Shale grey,NSW Hydstra,1,,,,,,,,,-30.6562,148.929
GW037837.1.1,326520,10055176,280.83,NGS,41.45,42.67,239.38,238.16,GRVL,,Gravel clean water supply,NSW Hydstra,1,,,,,,,,,-31.1848,150.432
GW036289.1.1,300332,10052789,266.2,NGS,7.5,9.2,258.7,257.0,CLAY,,Clay gravel,NSW Hydstra,1,,,,,,,,,-30.9945,150.296
GW022969.1.1,187689,10038288,319.02,NGS,0.91,3.66,318.11,315.36,CLAY,,Clay subsoil,NSW Hydstra,1,,,,,,,,,-30.9529,150.646
GW030395.1.1,254014,10046294,299.0,NGS,33.53,35.05,265.47,263.95,CLAY,,"Clay; light yellow-brown, silty, fine sandy and fine to medium gravelly (<20%, angular to sub-angular, smoky quartz, jasper, trachyte and porphyry)","L. Drury, WC&IC",2,,,,,,,,,-31.3454,150.456
GW025144.1.1,200635,10040296,180,NGS,50.29,53.34,129.71,126.66,CLAY,,Clay, brown,?? - WC&IC,2.0,,,,,,,,-30.0729,149.313
GW059183.1.1,429586,10074370,293.13,NGS,12.0,13.0,281.13,280.13,CLAY,,Clay red,NSW Hydstra,1,,,,,,,,,-31.0965,149.889
GW009012.1.1,92321,10024354,379.94,NGS,0.0,15.24,379.94,364.7,GRVL,,Gravel nominal,NSW Hydstra,1,,,,,,,,,-31.2954,149.818
GW050333.1.1,388509,10065546,598.19,NGS,0.0,12.19,598.19,586.0,UNKN,,Nominal,NSW Hydstra,1,,,,,,,,,-30.3318,150.444
GW965100.1.1,805351,10146685,192.41,NGS,61.0,65.0,131.41,127.41,CLAY,,Yellow clay,NSW Hydstra,1,,,,,,,,,-30.2292,149.47
GW036415.1.1,305095,10053090,331.8,NGS,24.0,25.0,307.8,306.8,CLAY,,-,I KRUMINS,2,,,,,,,,,-30.7765,150.378
GW036249.2.1,298579,10052682,160.7,NGS,10.67,18.29,150.03,142.41,GRVL,,Gravel fine,NSW Hydstra,1,,,,,,,,,-30.0484,148.963
GW036513.1.1,307968,10053268,246.4,NGS,50.0,56.0,196.4,190.4,CLAY,,Clay gravel,NSW Hydstra,1,,,,,,,,,-30.7823,150.093
GW965089.1.1,805250,10146674,302.48,NGS,62.0,70.5,240.48,231.98,BRBN,,Brown and grey clay,NSW Hydstra,1,,,,,,,,,-30.8351,150.358
GW011576.1.1,108845,10026893,349.7,NGS,49.38,50.6,300.32,299.1,SHLE,,Shale,NSW Hydstra,1,,,,,,,,,-31.1251,150.09
GW968929.1.1,826649,10150544,272.88,NGS,2.1,10.3,270.78,262.58,CLAY,,"Clay, light brown, with gravel layers upt o 30cm thick.",NSW Hydstra,1,,,,,,,,,-30.9806,150.258
GW969531.1.1,830529,10151157,357.09,NGS,49.0,52.0,308.09,305.09,SDSN,,Sandstone/siltstone/mudstone,NSW Hydstra,1,,,,,,,,,-31.2378,150.312
GW968973.1.1,827028,10150588,273.27,NGS,1.5,14.1,271.77,259.17,CLAY,,"Clay; friable, loose, tiny inter-bands of gravel.",CCA - Handex,2,,,,,,,,,-30.9809,150.258
GW025140.1.1,200490,10040281,182.2,NGS,54.29,56.43,127.91,125.77,SDCY,,Sandy clay, grey & little fine gravel,D Roberts - WC&IC,2.0,,,,,,,,-30.1304,149.311
GW036057.2.1,291476,10052214,236.3,NGS,30.5,32.03,205.8,204.27,GRVL,,"Gravel - coarse 75% grey brown mostly jasper chert, quartz subangular, well rounded. gravel fine-medium 10% as above. sand yellow fine-coarse, silty and clayey 15% mostly quartz angular, subrounded.",WC&IC,2,,,,,,,,,-30.6295,150.042
GW058149.1.1,424227,10073338,218.08,NGS,37.0,70.0,181.08,148.08,SDSN,,Sandstone water supply,NSW Hydstra,1,,,,,,,,,-30.359,149.744
GW900015.1.1,783243,10143749,161.32,NGS,39.9,42.0,121.42,119.32,UNKN,,Coarse sand & gravel,NSW Hydstra,1,,,,,,,,,-29.9932,149.011
GW026148.1.1,213229,10041541,354.98,NGS,0.0,9.14,354.98,345.84,SAND,,Sand nominal,NSW Hydstra,1,,,,,,,,,-30.5209,150.277
GW030344.2.1,252381,10046155,265.2,NGS,158.5,160.63,106.7,104.57,BSLT,,Basalt decomposed,WC&IC,2,,,,,,,,,-30.9131,150.294
GW902581.1.1,802537,10146288,494.06,NGS,4.5,16.0,489.56,478.06,SHLE,,Shale,NSW Hydstra,1,,,,,,,,,-30.864,150.905
